Date,Open,High,Low,Close,Adj Close,Volume
2018-03-06,0.998462,1.015390,0.989891,1.011570,1.011570,10643500
2018-03-07,0.994246,1.033960,0.979871,1.004920,1.004920,6274620
2018-03-08,1.003400,1.018060,0.982284,1.016350,1.016350,2401910
2018-03-09,1.011310,1.022320,0.980459,0.995281,0.995281,5316350
2018-03-10,0.984210,1.015240,0.978873,1.004640,1.004640,1606990
2018-03-11,1.000810,1.028820,0.980313,1.000540,1.000540,2099980
2018-03-12,1.005680,1.014160,0.981815,0.992190,0.992190,1398700
2018-03-13,0.986493,1.018750,0.983437,1.003470,1.003470,1210120
2018-03-14,1.003450,1.019360,0.979409,0.996195,0.996195,1888930
2018-03-15,1.008240,1.020140,0.984372,0.991831,0.991831,2610810
2018-03-16,0.995402,1.016460,0.984458,0.988581,0.988581,902615
2018-03-17,0.994332,1.017030,0.983175,1.000950,1.000950,1321340
2018-03-18,0.998281,1.028980,0.967203,0.990219,0.990219,3493100
2018-03-19,0.969450,1.014370,0.969450,1.004940,1.004940,2291760
2018-03-20,1.012600,1.012600,0.984926,1.001020,1.001020,1785010
2018-03-21,1.002810,1.017830,0.983160,0.998930,0.998930,1219640
2018-03-22,0.997249,1.019430,0.988877,1.009530,1.009530,2908660
2018-03-23,0.994568,1.016840,0.983414,0.993550,0.993550,2202750
2018-03-24,1.004170,1.009030,0.987376,0.998900,0.998900,967029
2018-03-25,0.990601,1.007090,0.987590,0.995833,0.995833,825428
2018-03-26,0.994993,1.011660,0.982498,1.000970,1.000970,2587900
2018-03-27,0.998520,1.016530,0.989418,0.999424,0.999424,2200920
2018-03-28,0.992560,1.016370,0.986810,1.000260,1.000260,951963
2018-03-29,1.001290,1.014300,0.978259,1.008300,1.008300,2985780
2018-03-30,1.005980,1.019900,0.986757,0.994400,0.994400,3017020
2018-03-31,1.004090,1.014550,0.993513,1.000460,1.000460,1613600
2018-04-01,1.000530,1.018140,0.992281,1.006260,1.006260,2178630
2018-04-02,1.010790,1.014790,0.991269,0.997387,0.997387,1017440
2018-04-03,0.998044,1.012370,0.989415,1.001790,1.001790,1527120
2018-04-04,1.001400,1.020650,0.992784,1.003300,1.003300,1664350
2018-04-05,1.003660,1.020810,0.990475,1.009740,1.009740,1245700
2018-04-06,1.005210,1.015500,0.996298,1.009700,1.009700,867908
2018-04-07,1.005380,1.016050,0.934734,1.007090,1.007090,802142
2018-04-08,1.005080,1.015810,0.999721,1.008480,1.008480,617041
2018-04-09,1.010250,1.015180,0.996886,1.008560,1.008560,1364890
2018-04-10,1.007560,1.014150,0.995461,0.999562,0.999562,816891
2018-04-11,0.999510,1.013290,0.994931,1.010510,1.010510,803442
2018-04-12,1.008430,1.025380,0.994800,1.006110,1.006110,3940870
2018-04-13,1.007390,1.020130,0.995964,1.006630,1.006630,2514640
2018-04-14,1.010020,1.016100,0.986084,1.009230,1.009230,3937500
2018-04-15,1.008170,1.021570,0.993790,1.003200,1.003200,3089420
2018-04-16,1.002100,1.012720,0.994757,0.998114,0.998114,2861680
2018-04-17,0.998573,1.012200,0.990441,0.994880,0.994880,1665870
2018-04-18,0.999774,1.018430,0.986373,1.004150,1.004150,1883270
2018-04-19,1.008580,1.009480,0.990650,0.998710,0.998710,1474770
2018-04-20,1.006200,1.007990,0.984619,0.991088,0.991088,1856480
2018-04-21,0.989886,1.008940,0.987937,1.008630,1.008630,1920660
2018-04-22,1.004190,1.011180,0.985880,0.998857,0.998857,1184730
2018-04-23,0.991811,1.002530,0.986597,0.996925,0.996925,825197
2018-04-24,0.991360,1.004450,0.952299,1.004280,1.004280,1494160
2018-04-25,0.995182,1.009680,0.985791,0.996150,0.996150,3664970
2018-04-26,1.004930,1.013290,0.993067,1.006550,1.006550,1607780
2018-04-27,1.005730,1.009940,0.991058,0.997251,0.997251,1747910
2018-04-28,1.000900,1.015920,0.989707,1.005640,1.005640,729946
2018-04-29,1.005330,1.011150,0.991974,0.994838,0.994838,1297700
2018-04-30,0.994559,1.009290,0.987744,0.999102,0.999102,751246
2018-05-01,0.999409,1.008820,0.991028,0.997720,0.997720,1040720
2018-05-02,0.996239,1.005970,0.992028,0.995539,0.995539,802290
2018-05-03,0.996561,1.009150,0.991738,0.999906,0.999906,856968
2018-05-04,1.004760,1.004760,0.991858,0.994183,0.994183,722743
2018-05-05,0.993807,1.006970,0.992197,0.997400,0.997400,911993
2018-05-06,0.997822,1.008910,0.990698,0.997977,0.997977,1070340
2018-05-07,0.998608,1.008700,0.990809,1.003430,1.003430,1011150
2018-05-08,1.005960,1.006710,0.988040,1.003080,1.003080,530015
2018-05-09,0.995377,1.009620,0.990607,0.998063,0.998063,645831
2018-05-10,0.997841,1.003130,0.991448,0.999081,0.999081,434857
2018-05-11,0.999953,1.009300,0.989846,0.999016,0.999016,1947220
2018-05-12,0.994274,1.006010,0.984963,0.996941,0.996941,1241670
2018-05-13,0.996563,1.004660,0.989326,0.996396,0.996396,630560
2018-05-14,0.996395,1.005960,0.987611,1.000550,1.000550,706008
2018-05-15,0.999260,1.011350,0.991543,1.001870,1.001870,651311
2018-05-16,1.003220,1.364490,0.993125,1.010560,1.010560,16597600
2018-05-17,1.006050,1.024670,0.972980,1.006090,1.006090,3660000
2018-05-18,1.010930,1.016100,0.999680,1.008230,1.008230,1864150
2018-05-19,1.007940,1.016740,1.001310,1.014740,1.014740,861689
2018-05-20,1.015830,1.018370,1.005010,1.012390,1.012390,1616580
2018-05-21,1.014620,1.108780,1.005600,1.085230,1.085230,5740730
2018-05-22,1.089880,1.211470,0.992740,1.001660,1.001660,26288500
2018-05-23,0.998142,1.108560,0.980378,1.010290,1.010290,31960900
2018-05-24,1.009760,1.028270,0.988115,1.000440,1.000440,11999700
2018-05-25,1.000650,1.026750,0.999560,1.020130,1.020130,8279870
2018-05-26,1.018480,1.025310,0.996599,1.007550,1.007550,6314380
2018-05-27,1.008630,1.024300,1.003790,1.013280,1.013280,6362030
2018-05-28,1.014090,1.024900,1.000180,1.021530,1.021530,9679280
2018-05-29,1.017850,1.023460,0.989950,1.002660,1.002660,11720700
2018-05-30,1.002600,1.014970,0.990778,0.997775,0.997775,9076290
2018-05-31,1.001690,1.011270,0.992595,1.004000,1.004000,12759200
2018-06-01,1.003430,1.007780,0.997248,1.002690,1.002690,12170900
2018-06-02,1.002440,1.007500,0.995758,1.002920,1.002920,11562800
2018-06-03,1.003040,1.007100,0.995483,1.002690,1.002690,13479900
2018-06-04,1.002110,1.007470,1.000020,1.004120,1.004120,14681500
2018-06-05,1.003460,1.007090,1.000590,1.004320,1.004320,15273500
2018-06-06,1.003060,1.005990,0.997357,1.001390,1.001390,13016400
2018-06-07,1.000380,1.007540,0.997937,1.004190,1.004190,13952900
2018-06-08,1.004470,1.006360,1.000850,1.001870,1.001870,11594500
2018-06-09,1.001640,1.007740,0.999693,0.999944,0.999944,10642400
2018-06-10,1.002730,1.017180,0.995519,1.004580,1.004580,23847900
2018-06-11,1.006900,1.015300,0.998123,1.003940,1.003940,16138000
2018-06-12,1.004940,1.020780,1.002790,1.019340,1.019340,15674000
2018-06-13,1.017850,1.023320,0.996142,1.006310,1.006310,30939000
2018-06-14,1.006700,1.012270,0.999235,1.006940,1.006940,24114400
2018-06-15,1.005310,1.011290,1.001810,1.011070,1.011070,15217200
2018-06-16,1.008970,1.013070,1.001720,1.007410,1.007410,13706100
2018-06-17,1.008160,1.010920,1.004530,1.010870,1.010870,12531000
2018-06-18,1.009160,1.016510,1.004970,1.006310,1.006310,17222100
2018-06-19,1.005890,1.009030,1.001910,1.002910,1.002910,15558000
2018-06-20,1.003730,1.007600,0.999254,1.000320,1.000320,17136400
2018-06-21,1.000140,1.003550,0.997919,1.001180,1.001180,14183400
2018-06-22,1.001690,1.011430,0.996705,1.006030,1.006030,24849300
2018-06-23,1.006920,1.006920,0.992338,0.997356,0.997356,15467200
2018-06-24,0.996250,1.011100,0.987782,1.003290,1.003290,30437400
2018-06-25,1.003410,1.004180,0.988105,0.999381,0.999381,22197900
2018-06-26,0.999298,1.004920,0.976273,0.999955,0.999955,18880600
2018-06-27,1.000130,1.002090,0.995413,0.999132,0.999132,14032600
2018-06-28,0.999749,1.003420,0.982344,1.002890,1.002890,18233000
2018-06-29,1.003720,1.007220,0.995902,1.001750,1.001750,17755100
2018-06-30,1.002810,1.004710,0.997355,0.998189,0.998189,17015700
2018-07-01,0.998266,1.004040,0.997515,1.002130,1.002130,12893700
2018-07-02,1.001860,1.009860,0.970057,0.994216,0.994216,19226300
2018-07-03,0.994112,1.005070,0.994112,1.005070,1.005070,15218600
2018-07-04,1.003090,1.010030,0.988027,0.993169,0.993169,13744900
2018-07-05,0.994406,1.011190,0.989825,1.009020,1.009020,13775200
2018-07-06,1.009080,1.010400,0.991367,1.002890,1.002890,13368400
2018-07-07,1.001710,1.022220,1.000070,1.019580,1.019580,12595100
2018-07-08,1.018750,1.021370,0.990034,0.996563,0.996563,17873900
2018-07-09,0.996223,0.998439,0.982562,0.988466,0.988466,13212200
2018-07-10,0.987531,1.003290,0.983742,0.999373,0.999373,19726800
2018-07-11,1.001190,1.009740,0.995102,0.998765,0.998765,11917700
2018-07-12,0.997570,1.006430,0.993927,0.999116,0.999116,14698100
2018-07-13,0.997054,1.006900,0.994525,1.001330,1.001330,11545200
2018-07-14,1.002870,1.004630,0.996894,0.999191,0.999191,8146890
2018-07-15,0.998802,1.000950,0.996306,0.997629,0.997629,9804710
2018-07-16,0.997372,1.000100,0.990589,0.997772,0.997772,13561000
2018-07-17,0.999986,1.000240,0.986025,0.993879,0.993879,17808300
2018-07-18,0.993998,0.998208,0.984068,0.990425,0.990425,24940300
2018-07-19,0.987846,0.997819,0.987846,0.990538,0.990538,13534900
2018-07-20,0.990659,1.001870,0.985918,1.000400,1.000400,14205300
2018-07-21,0.999473,1.002020,0.988937,0.994945,0.994945,11532200
2018-07-22,0.995547,0.999810,0.989655,0.995051,0.995051,10988700
2018-07-23,0.993843,0.999111,0.988179,0.995327,0.995327,12463100
2018-07-24,0.994907,0.999135,0.988076,0.992829,0.992829,12618400
2018-07-25,0.984832,0.999197,0.980924,0.994881,0.994881,13378500
2018-07-26,0.994762,1.002790,0.991581,0.998275,0.998275,11817300
2018-07-27,0.999193,1.002830,0.993513,0.997876,0.997876,12020800
2018-07-28,0.997417,1.001250,0.996121,0.997438,0.997438,8310820
2018-07-29,0.996151,1.000770,0.994523,0.996794,0.996794,8585920
2018-07-30,0.997587,1.003240,0.993424,0.997611,0.997611,12403700
2018-07-31,0.999696,1.005970,0.996944,1.000340,1.000340,14254900
2018-08-01,1.001620,1.010910,0.997648,1.004760,1.004760,19847000
2018-08-02,1.005550,1.005550,0.997786,1.003400,1.003400,10831600
2018-08-03,1.003810,1.005880,0.997583,0.999310,0.999310,20301600
2018-08-04,0.999539,1.003540,0.994419,0.998554,0.998554,12139600
2018-08-05,0.998287,1.003590,0.997862,1.000780,1.000780,9381490
2018-08-06,1.002510,1.005040,0.997767,1.002410,1.002410,9780390
2018-08-07,1.001780,1.023600,0.997577,1.005110,1.005110,13231600
2018-08-08,1.003490,1.017610,0.996486,1.002640,1.002640,17905300
