Date,Open,High,Low,Close,Adj Close,Volume
2021-09-30,1.003026,1.023492,0.980900,1.012989,1.012989,7017
2021-10-01,1.013000,1.048305,0.990078,1.026030,1.026030,7484
2021-10-02,1.026104,1.039039,0.976914,0.980684,0.980684,32414
2021-10-03,0.979256,1.026912,0.963797,0.999627,0.999627,14401
2021-10-04,1.000072,1.068880,0.966672,1.041603,1.041603,65457
2021-10-05,1.041757,1.084663,0.981581,0.998332,0.998332,56703
2021-10-06,0.998701,1.021615,0.930008,0.999992,0.999992,41995
2021-10-07,1.000594,1.048957,0.972746,1.016329,1.016329,134616
2021-10-08,1.015086,1.032702,0.981953,1.000499,1.000499,7407
2021-10-09,1.000166,1.047411,0.963991,1.000154,1.000154,70305
2021-10-10,1.000349,1.055863,0.994979,1.055863,1.055863,66606
2021-10-11,1.055253,1.124202,0.956511,0.969507,0.969507,13133
2021-10-12,0.968876,1.003487,0.955959,1.000369,1.000369,926642
2021-10-13,1.000384,1.001465,0.999895,1.000873,1.000873,949746
2021-10-14,1.000900,1.002353,1.000390,1.000644,1.000644,1479480
2021-10-15,1.000648,1.003161,1.000111,1.002810,1.002810,926149
2021-10-16,1.002815,1.007759,1.000042,1.000339,1.000339,155284
2021-10-17,1.000309,1.000572,0.998319,0.999483,0.999483,146704
2021-10-18,0.999480,1.000166,0.998454,0.999036,0.999036,548587
2021-10-19,0.998993,0.999566,0.998529,0.999043,0.999043,151136
2021-10-20,0.998966,1.000405,0.998494,0.999365,0.999365,323105
2021-10-21,0.999400,1.000574,0.999158,0.999863,0.999863,535101
2021-10-22,0.999906,1.000414,0.998551,0.999126,0.999126,194990
2021-10-23,0.999075,1.000905,0.998753,1.000905,1.000905,280123
2021-10-24,1.000898,1.001029,0.998624,0.999724,0.999724,830769
2021-10-25,0.999680,1.001546,0.998445,0.999938,0.999938,462281
2021-10-26,1.000009,1.001456,0.999646,1.000006,1.000006,325449
2021-10-27,0.999998,1.001195,0.998465,0.999912,0.999912,125163
2021-10-28,0.999935,1.045639,0.999082,1.045309,1.045309,1841
2021-10-29,1.046417,1.075639,0.998980,0.999541,0.999541,32429
2021-10-30,0.999558,1.002284,0.955400,1.000492,1.000492,2139447
2021-10-31,1.000449,1.000961,0.998863,1.000565,1.000565,1058638
2021-11-01,1.000483,1.001886,0.999852,1.000461,1.000461,787069
2021-11-02,1.000410,1.001979,0.999276,1.001774,1.001774,2363377
2021-11-03,1.001793,1.002118,1.000003,1.001005,1.001005,963813
2021-11-04,1.000900,1.001409,0.999794,1.000578,1.000578,565972
2021-11-05,1.000600,1.001552,0.999865,1.000881,1.000881,131652
2021-11-06,1.000846,1.002206,0.999310,1.000186,1.000186,24809
2021-11-07,1.000179,1.001892,0.999741,1.001445,1.001445,137714
2021-11-08,1.001514,1.002431,1.000301,1.000839,1.000839,1212384
2021-11-09,1.000828,1.001474,1.000377,1.000756,1.000756,936277
2021-11-10,1.000711,1.017224,0.997086,0.999003,0.999003,132926
2021-11-11,0.998952,1.006017,0.997455,1.002585,1.002585,10866
2021-11-12,1.003066,1.006983,0.997765,1.001546,1.001546,36270
2021-11-13,1.001255,1.003454,0.997304,1.000625,1.000625,74959
2021-11-14,1.000469,1.001091,0.996246,0.999861,0.999861,131896
2021-11-15,1.000030,1.005482,0.995104,0.999148,0.999148,156492
2021-11-16,0.999656,2.553413,0.990679,1.000820,1.000820,89829
2021-11-17,1.000382,1.110276,0.994773,1.000208,1.000208,565930
2021-11-18,1.000113,1.002001,0.997932,0.999917,0.999917,246910
2021-11-19,0.999808,1.001795,0.996990,0.999724,0.999724,170106
2021-11-20,0.999610,1.001592,0.997173,0.999263,0.999263,2049012
2021-11-21,0.999389,1.001697,0.996010,0.996329,0.996329,33223
2021-11-22,0.996239,1.004503,0.989721,0.998587,0.998587,6900
2021-11-23,0.998547,1.008659,0.996801,1.007585,1.007585,702624
2021-11-24,1.007292,1.009126,0.998486,1.004282,1.004282,699800
2021-11-25,1.001097,1.004796,0.999884,1.001492,1.001492,159126
2021-11-26,1.003135,1.003914,0.992081,0.998688,0.998688,1639635
2021-11-27,0.998760,1.002801,0.998078,0.999562,0.999562,1617812
2021-11-28,0.999958,1.003252,0.997549,1.000119,1.000119,1621094
2021-11-29,1.000075,1.005035,0.998563,1.004001,1.004001,1651987
2021-11-30,1.004256,1.005993,0.997504,0.999640,0.999640,1732912
2021-12-01,0.999756,1.006901,0.997185,0.997605,0.997605,11700
2021-12-02,0.997774,1.002015,0.997245,0.998694,0.998694,1658387
2021-12-03,0.998850,1.003495,0.993203,0.997022,0.997022,133304
2021-12-04,0.996631,1.003685,0.986928,1.001281,1.001281,1062581
2021-12-05,1.001769,1.006600,0.997420,0.999367,0.999367,903902
2021-12-06,0.999500,1.002966,0.997187,1.002323,1.002323,1310345
2021-12-07,1.002626,1.005067,0.998545,1.000838,1.000838,97808
2021-12-08,1.000789,1.002764,0.998615,0.999964,0.999964,33464
2021-12-09,1.000097,1.002257,0.997140,0.998143,0.998143,83807
2021-12-10,0.997687,1.004583,0.994345,1.001590,1.001590,971693
2021-12-11,1.001491,1.002270,0.998204,1.001212,1.001212,1338019
2021-12-12,1.001089,1.005295,0.999116,1.001944,1.001944,296290
2021-12-13,1.001969,1.002754,0.989584,0.999234,0.999234,617731
2021-12-14,0.999222,1.002234,0.998430,1.000789,1.000789,4613301
2021-12-15,1.000938,1.010924,0.995057,0.998583,0.998583,849813
2021-12-16,0.998369,1.004197,0.996511,0.999071,0.999071,772055
2021-12-17,0.999329,1.001055,0.994505,0.999140,0.999140,5617372
2021-12-18,0.999363,1.002420,0.996590,1.000494,1.000494,2236331
2021-12-19,1.000366,1.002724,0.998849,1.001279,1.001279,616439
2021-12-20,1.000963,1.002940,0.995194,1.001062,1.001062,446517
2021-12-21,1.001060,1.007173,1.000867,1.005373,1.005373,236640
2021-12-22,1.005102,1.007373,0.997240,0.998514,0.998514,6240
2021-12-23,0.998707,1.003428,0.995857,1.000017,1.000017,247532
