Date,Open,High,Low,Close,Adj Close,Volume
2020-07-31,0.973033,1.102825,0.946251,0.980779,0.980779,1835
2020-08-01,0.979570,1.094214,0.937143,1.058595,1.058595,3001
2020-08-02,1.057054,1.084291,0.948918,0.948918,0.948918,910
2020-08-03,0.948998,1.035523,0.872514,0.895642,0.895642,1693
2020-08-04,0.895820,1.003076,0.894448,0.999601,0.999601,485
2020-08-05,0.998803,1.028206,0.985033,0.990526,0.990526,295
2020-08-06,0.990526,1.014731,0.981181,1.007518,1.007518,26
2020-08-07,1.007671,1.016813,0.933204,0.935616,0.935616,194
2020-08-08,0.937996,1.010290,0.934343,1.006456,1.006456,249
2020-08-09,1.008217,1.041725,1.003821,1.024869,1.024869,51
2020-08-10,1.024869,1.553535,0.996911,1.154189,1.154189,5786
2020-08-11,1.154091,1.204311,1.004725,1.025726,1.025726,5477815
2020-08-12,1.025945,1.026980,0.974857,1.016830,1.016830,6207224
2020-08-13,1.021702,1.021749,0.982953,1.001509,1.001509,6455041
2020-08-14,1.001937,1.026796,0.978638,0.994552,0.994552,4495032
2020-08-15,0.995092,1.011235,0.979657,1.008968,1.008968,2261807
2020-08-16,1.010412,1.014131,0.985167,0.991573,0.991573,2138123
2020-08-17,0.991573,1.049459,0.970454,1.049459,1.049459,1518980
2020-08-18,1.041009,1.059149,0.968310,1.002695,1.002695,2580538
2020-08-19,1.003451,1.032799,0.999536,1.005588,1.005588,2603208
2020-08-20,1.005588,1.019972,0.995877,1.012854,1.012854,2779764
2020-08-21,1.013527,1.021619,0.989009,0.997694,0.997694,2300695
2020-08-22,0.997116,1.015566,0.971012,0.990805,0.990805,2248022
2020-08-23,0.990020,1.012717,0.980565,0.997005,0.997005,1463272
2020-08-24,0.995998,1.011035,0.963303,1.001217,1.001217,2025465
2020-08-25,1.001323,1.020604,0.994189,1.009933,1.009933,2785195
2020-08-26,1.010271,1.014765,0.993262,0.999741,0.999741,1546548
2020-08-27,0.998928,1.016510,0.989160,1.003685,1.003685,2199615
2020-08-28,1.003690,1.015984,0.991315,1.005858,1.005858,2255498
2020-08-29,1.006267,1.020583,0.987860,1.009554,1.009554,2592990
2020-08-30,1.009347,1.062068,0.990304,1.004812,1.004812,4367754
2020-08-31,1.004968,1.055903,0.975805,1.020605,1.020605,8166222
2020-09-01,1.022815,1.043493,0.971637,0.980396,0.980396,2344781
2020-09-02,0.977711,1.026128,0.968255,1.008054,1.008054,3150057
2020-09-03,1.011441,1.031631,0.978386,1.008257,1.008257,2502886
2020-09-04,1.010784,1.027598,0.985445,0.997211,0.997211,2270835
2020-09-05,0.997358,1.041400,0.990128,1.026914,1.026914,2447984
2020-09-06,1.025593,1.027260,0.982651,0.992185,0.992185,1879673
2020-09-07,0.992185,1.023098,0.978166,0.998293,0.998293,1420990
2020-09-08,0.998614,1.034067,0.985939,1.030499,1.030499,1580354
2020-09-09,1.028797,1.031699,0.987712,1.000214,1.000214,1035174
2020-09-10,1.000214,1.030235,0.984890,0.997889,0.997889,1187302
2020-09-11,0.998398,1.049731,0.984205,1.005584,1.005584,593819
2020-09-12,1.004768,1.020412,0.992764,1.001882,1.001882,1146536
2020-09-13,1.001882,1.026938,0.993160,1.010063,1.010063,1274532
2020-09-14,1.010351,1.039430,0.985715,0.996400,0.996400,837113
2020-09-15,0.996400,1.024278,0.983222,1.002102,1.002102,1408048
2020-09-16,1.001944,1.021933,0.985444,1.003025,1.003025,1483557
2020-09-17,1.003025,1.022563,0.969635,0.997640,0.997640,1121871
2020-09-18,0.997640,1.187364,0.951014,1.005227,1.005227,844795
2020-09-19,1.005217,1.034229,0.994439,1.013832,1.013832,1926945
2020-09-20,1.011425,1.052041,1.001702,1.017990,1.017990,10510372
2020-09-21,1.017990,1.021551,0.980436,1.000835,1.000835,6789189
2020-09-22,1.002053,1.019960,0.980317,0.993453,0.993453,2168658
2020-09-23,0.989057,1.014237,0.987984,1.004224,1.004224,1274442
2020-09-24,1.004128,1.011216,0.972956,0.983444,0.983444,1331966
2020-09-25,0.983444,1.005030,0.981253,0.991014,0.991014,1570727
2020-09-26,0.991022,1.003495,0.988725,0.997924,0.997924,612738
2020-09-27,0.997924,1.002198,0.986078,0.995001,0.995001,439168
2020-09-28,0.995001,0.999711,0.985398,0.992535,0.992535,783010
2020-09-29,0.992535,1.006222,0.985274,0.996380,0.996380,235493
2020-09-30,0.996380,1.004312,0.988596,1.003819,1.003819,477408
2020-10-01,1.000950,1.006349,0.967549,0.997897,0.997897,1378174
2020-10-02,0.997897,1.012667,0.957154,0.992283,0.992283,2885575
2020-10-03,0.992283,0.999185,0.982575,0.995798,0.995798,797963
2020-10-04,0.995798,1.003380,0.988419,0.990594,0.990594,285827
2020-10-05,0.990594,1.046475,0.988862,0.993277,0.993277,1277061
2020-10-06,0.993287,1.008878,0.988603,1.005873,1.005873,871785
2020-10-07,1.005873,1.008229,0.993356,0.997598,0.997598,480577
2020-10-08,0.997598,0.999650,0.966228,0.985017,0.985017,1565246
2020-10-09,0.985017,1.006004,0.982788,0.987752,0.987752,424029
2020-10-10,0.987752,1.004040,0.983565,0.994231,0.994231,476790
2020-10-11,0.994231,1.015611,0.992684,0.995611,0.995611,410811
2020-10-12,0.995611,1.008089,0.984766,0.996643,0.996643,818551
2020-10-13,0.996643,1.006955,0.987705,1.000254,1.000254,685030
2020-10-14,1.000254,1.005871,0.983205,1.002013,1.002013,570449
2020-10-15,1.002013,1.006627,0.991894,0.996066,0.996066,727080
2020-10-16,0.996066,1.021498,0.986578,0.998643,0.998643,1372210
2020-10-17,0.998643,1.020937,0.990192,0.998872,0.998872,247415
2020-10-18,0.998979,1.007920,0.992633,1.002058,1.002058,246881
2020-10-19,1.002058,1.005097,0.991239,0.999121,0.999121,357405
2020-10-20,0.999121,1.007427,0.990861,0.996724,0.996724,587448
2020-10-21,0.997647,1.010103,0.991732,0.993395,0.993395,635883
2020-10-22,0.993395,1.010131,0.992534,0.992800,0.992800,657889
2020-10-23,0.992800,1.004073,0.987956,1.000546,1.000546,0
2020-10-24,1.000514,1.007004,0.993246,0.997909,0.997909,216127
2020-10-25,0.997889,1.003204,0.989836,0.994249,0.994249,278461
2020-10-26,0.994248,1.004542,0.982836,1.002321,1.002321,711167
2020-10-27,1.002359,1.007217,0.991011,0.995474,0.995474,839001
2020-10-28,0.995450,1.018614,0.989273,0.999271,0.999271,726846
2020-10-29,0.999308,1.008901,0.987894,0.991779,0.991779,1073252
2020-10-30,0.991771,1.003096,0.982505,0.999164,0.999164,577746
2020-10-31,0.999170,1.005759,0.984982,1.001278,1.001278,518341
2020-11-01,1.001380,1.008735,0.997494,1.000166,1.000166,245748
2020-11-02,1.000203,1.008519,0.984007,0.999115,0.999115,368294
2020-11-03,0.999192,1.006660,0.990431,1.001302,1.001302,452125
2020-11-04,1.001294,1.013325,0.991206,0.997326,0.997326,487353
2020-11-05,0.997344,1.006706,0.990158,1.001406,1.001406,683147
2020-11-06,1.001397,1.011181,0.991669,1.000258,1.000258,837460
2020-11-07,1.000538,1.007849,0.979877,0.997808,0.997808,955197
2020-11-08,0.998850,1.006572,0.989978,0.996227,0.996227,476718
2020-11-09,0.996307,1.010591,0.986565,0.995072,0.995072,441968
2020-11-10,0.995058,1.013162,0.991043,0.996259,0.996259,751861
2020-11-11,0.995853,1.011779,0.985885,0.996091,0.996091,893227
2020-11-12,0.996086,1.010356,0.981719,0.994693,0.994693,460801
2020-11-13,0.994411,1.011090,0.987810,0.991437,0.991437,598705
2020-11-14,0.991842,1.009127,0.986781,0.992651,0.992651,470971
2020-11-15,0.992692,1.009360,0.983076,0.991741,0.991741,542926
2020-11-16,0.991781,1.007566,0.986048,0.998794,0.998794,380018
2020-11-17,1.000955,1.010017,0.992114,1.004316,1.004316,488067
2020-11-18,1.003912,1.019613,0.984619,1.004492,1.004492,835649
2020-11-19,1.004594,1.012733,0.991671,0.995453,0.995453,451805
2020-11-20,0.995459,1.008984,0.989761,1.002173,1.002173,728146
2020-11-21,1.002118,1.009903,0.991706,1.004796,1.004796,870637
2020-11-22,1.004785,1.011667,0.983867,0.996448,0.996448,1125371
2020-11-23,0.996394,1.015532,0.989358,1.006731,1.006731,1424046
2020-11-24,1.006675,1.011253,0.982937,1.000381,1.000381,764569
2020-11-25,1.000353,1.010419,0.985512,1.000189,1.000189,629579
2020-11-26,1.000220,1.026281,0.974880,1.001587,1.001587,2185961
2020-11-27,1.001645,1.010771,0.986882,1.005499,1.005499,847377
2020-11-28,1.005544,1.009465,0.993652,0.999612,0.999612,486146
2020-11-29,0.999606,1.007953,0.994097,1.001412,1.001412,469863
2020-11-30,1.001420,1.009346,0.984081,1.003287,1.003287,2426322
2020-12-01,1.003241,1.029242,0.979416,0.999323,0.999323,1401449
2020-12-02,0.999343,1.007876,0.986565,0.997751,0.997751,672186
2020-12-03,0.997732,1.010586,0.992419,0.996825,0.996825,504855
2020-12-04,0.996835,1.007823,0.979571,0.998265,0.998265,458654
2020-12-05,0.998247,1.011194,0.990793,0.999390,0.999390,418142
2020-12-06,0.999378,1.007331,0.990356,1.002867,1.002867,620217
2020-12-07,1.002885,1.007236,0.993901,1.000282,1.000282,380559
2020-12-08,1.000253,1.008219,0.986292,0.997427,0.997427,519074
2020-12-09,0.997466,1.016354,0.989972,1.000460,1.000460,572207
2020-12-10,1.000451,1.011065,0.989982,1.004020,1.004020,322849
2020-12-11,1.004085,1.011523,0.979994,1.000172,1.000172,487032
2020-12-12,1.000240,1.007757,0.995281,0.997353,0.997353,450325
2020-12-13,0.997374,1.009912,0.991575,1.001354,1.001354,381556
2020-12-14,1.001272,1.014267,0.992701,1.000994,1.000994,271311
2020-12-15,1.001032,1.009821,0.993270,1.000117,1.000117,372725
2020-12-16,1.000141,1.011848,0.993419,1.003305,1.003305,384695
2020-12-17,1.003376,1.019687,0.985428,1.001187,1.001187,1097744
2020-12-18,1.001198,1.012095,0.988234,1.002146,1.002146,522785
2020-12-19,1.002199,1.008107,0.986467,0.999842,0.999842,1016814
2020-12-20,0.999869,1.004942,0.988046,1.000006,1.000006,520946
2020-12-21,0.999991,1.005883,0.982378,0.994678,0.994678,559156
2020-12-22,0.994630,1.009872,0.989452,1.008331,1.008331,671886
2020-12-23,1.008336,1.014626,0.971174,1.003702,1.003702,1029286
2020-12-24,1.003873,1.011661,0.983425,1.001936,1.001936,572127
2020-12-25,1.001870,1.008516,0.988666,0.999967,0.999967,458875
2020-12-26,1.000050,1.013348,0.992318,1.000702,1.000702,455975
2020-12-27,1.000739,1.026150,0.982495,0.992333,0.992333,1187182
2020-12-28,0.992343,1.019220,0.986496,1.000795,1.000795,1185454
2020-12-29,1.000799,1.009295,0.980874,1.002604,1.002604,874570
2020-12-30,1.002552,1.011574,0.989330,1.006315,1.006315,600957
2020-12-31,1.006298,1.012406,0.982818,0.993902,0.993902,342983
2021-01-01,0.993897,1.008556,0.985634,1.000012,1.000012,272431
2021-01-02,1.000025,1.016841,0.991548,1.004731,1.004731,702227
2021-01-03,1.004805,1.041194,0.970300,0.989303,0.989303,1757465
2021-01-04,0.989266,1.046369,0.932706,0.998955,0.998955,3099204
2021-01-05,0.998940,1.049238,0.973035,1.002694,1.002694,1949563
2021-01-06,1.003067,1.025469,0.982533,1.007433,1.007433,1483575
2021-01-07,1.007368,1.023459,0.978742,1.003401,1.003401,1631963
2021-01-08,1.003942,1.022003,0.975139,1.000052,1.000052,2141680
2021-01-09,1.000052,1.019156,0.987856,1.002801,1.002801,1004406
2021-01-10,1.002826,1.020117,0.978751,0.996518,0.996518,1424749
2021-01-11,0.996529,1.027675,0.962147,0.995967,0.995967,3360481
2021-01-12,0.996042,1.028714,0.974462,1.000832,1.000832,1401077
2021-01-13,1.000762,1.023241,0.979663,1.004440,1.004440,965222
2021-01-14,1.004459,1.028387,0.984949,1.002863,1.002863,1250986
2021-01-15,1.003048,1.024006,0.969778,1.002397,1.002397,1314519
2021-01-16,1.002397,1.034818,0.982317,0.996648,0.996648,1203189
2021-01-17,0.996656,1.014470,0.974691,0.999005,0.999005,1102727
2021-01-18,0.998980,1.011411,0.986665,1.004890,1.004890,979073
2021-01-19,1.004865,1.028844,0.987876,1.008348,1.008348,1392258
2021-01-20,1.008426,1.022599,0.979041,1.007856,1.007856,1877143
2021-01-21,1.007844,1.020347,0.974839,0.988584,0.988584,1916107
2021-01-22,0.988614,1.033923,0.972155,1.005735,1.005735,1752242
2021-01-23,1.005679,1.017608,0.985513,0.994662,0.994662,1003425
2021-01-24,0.994541,1.030490,0.988226,1.010062,1.010062,1162844
2021-01-25,1.010109,1.030335,0.983142,0.995232,0.995232,1449471
2021-01-26,0.995199,1.021914,0.972289,1.001665,1.001665,1103798
2021-01-27,1.001704,1.015674,0.980156,1.001144,1.001144,1627775
2021-01-28,1.001022,1.027369,0.989737,0.992719,0.992719,877211
2021-01-29,1.009789,1.028929,0.982847,1.001364,1.001364,1048807
2021-01-30,1.001363,1.009852,0.988645,1.004969,1.004969,584465
2021-01-31,1.004959,1.011632,0.981941,1.002507,1.002507,719471
2021-02-01,1.002437,1.013999,0.977399,1.006968,1.006968,1095550
2021-02-02,1.007000,1.021381,0.994074,1.003166,1.003166,871573
2021-02-03,1.003145,1.027243,0.985836,1.018758,1.018758,718430
2021-02-04,1.018753,1.020640,0.984059,0.994449,0.994449,986764
2021-02-05,0.994483,1.037806,0.988653,1.007011,1.007011,763950
2021-02-06,1.007055,1.016157,0.978460,0.978460,0.978460,815590
2021-02-07,0.978445,1.015452,0.964120,1.015452,1.015452,817030
2021-02-08,1.015467,1.035528,0.981521,1.011220,1.011220,800163
2021-02-09,1.011317,1.024329,0.985974,1.001876,1.001876,616946
2021-02-10,1.001825,1.020301,0.972293,0.994714,0.994714,564971
2021-02-11,0.994671,1.017459,0.982810,1.005229,1.005229,335698
2021-02-12,1.005294,1.017289,0.985929,0.998570,0.998570,568981
2021-02-13,0.998566,1.020173,0.969555,0.997904,0.997904,703049
2021-02-14,0.997920,1.013050,0.975742,0.990938,0.990938,393736
2021-02-15,0.990819,1.034257,0.959332,0.995126,0.995126,865241
2021-02-16,0.994744,1.012402,0.977507,1.008816,1.008816,561500
2021-02-17,1.008760,1.021874,0.977139,1.008047,1.008047,698231
2021-02-18,1.008080,1.017100,0.992779,0.997981,0.997981,386236
2021-02-19,0.997809,1.014526,0.986218,0.999060,0.999060,434063
