Date,Open,High,Low,Close,Adj Close,Volume
2019-06-18,1.008529,1.008806,0.973853,0.996045,0.996045,41242
2019-06-19,0.996323,1.041832,0.987359,1.037669,1.037669,22896
2019-06-20,1.036033,1.037067,0.988671,0.999053,0.999053,80986
2019-06-21,0.998777,1.018365,0.987020,1.001807,1.001807,85311
2019-06-22,1.003636,1.022562,0.975462,1.002609,1.002609,24497
2019-06-23,1.002591,1.011890,0.983653,0.990859,0.990859,111125
2019-06-24,0.990859,1.009379,0.976570,0.996480,0.996480,9722
2019-06-25,0.995598,1.007322,0.987002,1.000618,1.000618,22151
2019-06-26,1.000618,1.015800,0.943365,0.994610,0.994610,644680
2019-06-27,0.994610,1.323100,0.951845,0.997651,0.997651,369462
2019-06-28,0.998774,1.038931,0.973978,1.026916,1.026916,302607
2019-06-29,1.027747,1.027947,0.917301,1.003725,1.003725,63208
2019-06-30,1.002178,1.015893,0.972886,0.989795,0.989795,7087
2019-07-01,0.989795,1.016982,0.987864,1.016916,1.016916,126544
2019-07-02,1.014636,1.040898,0.966586,1.025962,1.025962,144891
2019-07-03,1.025860,1.048124,0.948049,1.014947,1.014947,257956
2019-07-04,1.014784,1.015030,0.973218,0.975455,0.975455,55890
2019-07-05,0.975377,1.002100,0.970246,0.994663,0.994663,5701
2019-07-06,0.994431,1.006127,0.984035,0.989349,0.989349,7924
2019-07-07,0.988977,1.017528,0.984499,1.003477,1.003477,16167
2019-07-08,1.003557,1.030123,0.993692,1.018321,1.018321,153949
2019-07-09,1.017153,1.064554,0.983971,0.996691,0.996691,10493
2019-07-10,0.996830,1.014194,0.974353,0.992307,0.992307,2955
2019-07-11,0.992335,1.021092,0.972823,0.996741,0.996741,68093
2019-07-12,0.996635,1.006302,0.975991,0.984957,0.984957,33472
2019-07-13,0.984304,1.012640,0.963746,0.999119,0.999119,45935
2019-07-14,0.999454,1.010297,0.970885,0.992998,0.992998,96269
2019-07-15,0.986070,1.024086,0.986070,1.016634,1.016634,89318
2019-07-16,1.016485,1.025085,0.956476,0.986204,0.986204,200509
2019-07-17,0.984356,1.009311,0.981207,0.993406,0.993406,84719
2019-07-18,0.993997,1.011580,0.988022,0.995573,0.995573,22439
2019-07-19,0.995573,1.008207,0.991849,0.998821,0.998821,8304
2019-07-20,0.999315,1.004846,0.988727,0.994959,0.994959,16084
2019-07-21,0.994959,1.005317,0.987099,0.999130,0.999130,53173
2019-07-22,0.998725,1.001779,0.975639,0.993903,0.993903,3404
2019-07-23,0.993663,1.010003,0.986614,0.989271,0.989271,6914
2019-07-24,0.989271,1.003902,0.986926,0.997720,0.997720,10694
2019-07-25,0.996857,1.003823,0.987807,0.993963,0.993963,13196
2019-07-26,0.993412,1.000629,0.988240,0.999824,0.999824,20633
2019-07-27,0.999824,1.017555,0.975399,0.992958,0.992958,11767
2019-07-28,0.992958,1.003412,0.986252,1.000929,1.000929,9518
2019-07-29,1.000648,1.001508,0.986912,0.995084,0.995084,11697
2019-07-30,0.995488,1.003041,0.987660,0.996127,0.996127,12485
2019-07-31,0.995972,1.007089,0.992004,0.999157,0.999157,39913
2019-08-01,0.998860,1.004610,0.987659,0.998144,0.998144,37180
2019-08-02,0.998112,1.003599,0.991837,1.000036,1.000036,4724
2019-08-03,0.999935,1.005121,0.989434,0.995937,0.995937,3101
2019-08-04,0.995881,1.002730,0.973309,0.988856,0.988856,1226
2019-08-05,0.988634,1.016872,0.988045,0.996044,0.996044,26707
2019-08-06,0.995829,1.014896,0.983128,0.991882,0.991882,13817
2019-08-07,0.992170,1.006980,0.982295,0.992429,0.992429,15581
2019-08-08,0.992429,1.000941,0.975818,0.989713,0.989713,144773
2019-08-09,0.989289,1.004861,0.982986,0.990680,0.990680,55144
2019-08-10,0.990680,1.011443,0.981606,0.990522,0.990522,3326
2019-08-11,0.990462,1.005336,0.983946,0.994398,0.994398,1122
2019-08-12,0.994295,0.997789,0.982677,0.991864,0.991864,685
2019-08-13,0.992147,0.998125,0.986003,0.993713,0.993713,1584
2019-08-14,0.993369,1.007441,0.974363,0.993468,0.993468,25601
2019-08-15,0.993468,1.004881,0.985998,0.986784,0.986784,456533
2019-08-16,0.986940,1.019375,0.982147,0.995795,0.995795,2991
2019-08-17,0.995910,1.000402,0.987283,0.995612,0.995612,2415
2019-08-18,0.995621,1.003757,0.986924,0.988575,0.988575,1328
2019-08-19,0.988924,1.023790,0.985421,1.005430,1.005430,8184
2019-08-20,1.005430,1.005904,0.980826,0.992760,0.992760,8192
2019-08-21,0.992606,1.003589,0.975184,0.994337,0.994337,16245
2019-08-22,0.994351,1.012155,0.982802,0.993937,0.993937,9054
2019-08-23,0.993937,1.001758,0.986829,0.994230,0.994230,6933
2019-08-24,0.994046,1.004508,0.977852,0.996217,0.996217,29647
2019-08-25,0.996217,1.005050,0.987513,0.996381,0.996381,19611
2019-08-26,0.995934,0.996755,0.985639,0.994399,0.994399,205561
2019-08-27,0.994460,0.998958,0.986989,0.993827,0.993827,143889
2019-08-28,0.993852,1.024026,0.983181,1.006543,1.006543,29845
2019-08-29,1.006313,1.008183,0.980718,0.990850,0.990850,7912
2019-08-30,0.990850,1.004736,0.985734,0.990479,0.990479,7605
2019-08-31,0.990587,1.039792,0.987060,1.026852,1.026852,544
2019-09-01,1.027119,1.029456,0.989307,1.003226,1.003226,0
2019-09-02,1.003626,1.006851,0.986060,0.986717,0.986717,2975
2019-09-03,0.986680,1.003885,0.977722,0.984471,0.984471,11005
